Date,EquipmentID,TotalPartsProduced,GoodPartsProduced,DowntimeHours,OperatingHours,IdealCycleTime_s
2025-04-08,WL001,656,628,0.0,24.0,121
2025-04-09,EX001,474,459,7.65,16.35,121
2025-04-09,DT001,720,695,0.0,24.0,110
2025-04-09,CR001,747,723,0.0,24.0,110
2025-04-09,CV001,648,620,0.0,24.0,125
2025-04-09,DR001,695,664,0.0,24.0,113
2025-04-09,WL001,665,649,0.0,24.0,127
2025-04-10,EX001,713,693,0.0,24.0,113
2025-04-10,DT001,637,615,0.0,24.0,129
2025-04-10,CR001,613,595,0.0,24.0,129
2025-04-10,CV001,703,696,0.0,24.0,116
2025-04-10,DR001,667,657,0.0,24.0,119
2025-04-10,WL001,653,627,0.0,24.0,125
2025-04-11,EX001,734,725,0.0,24.0,112
2025-04-11,DT001,704,674,0.0,24.0,112
2025-04-11,CR001,742,728,0.0,24.0,113
2025-04-11,CV001,665,639,0.0,24.0,118
2025-04-11,DR001,445,426,6.24,17.76,130
2025-04-11,WL001,741,720,0.0,24.0,114
2025-04-12,EX001,654,626,0.0,24.0,127
2025-04-12,DT001,657,628,0.0,24.0,126
2025-04-12,CR001,628,606,0.0,24.0,127
2025-04-12,CV001,626,616,0.0,24.0,128
2025-04-12,DR001,723,711,0.0,24.0,114
2025-04-12,WL001,0,0,35.42,0.0,112
2025-04-13,EX001,645,615,0.0,24.0,126
2025-04-13,DT001,612,590,0.0,24.0,128
2025-04-13,CR001,690,666,0.0,24.0,113
2025-04-13,CV001,681,658,0.0,24.0,119
2025-04-13,DR001,709,689,0.0,24.0,117
2025-04-13,WL001,714,689,0.0,24.0,110
2025-04-14,EX001,644,625,0.0,24.0,122
2025-04-14,DT001,626,614,0.0,24.0,128
2025-04-14,CR001,664,659,0.0,24.0,119
2025-04-14,CV001,659,636,0.0,24.0,119
2025-04-14,DR001,680,668,0.0,24.0,116
2025-04-14,WL001,493,488,7.19,16.81,118
2025-04-15,EX001,697,669,0.0,24.0,113
2025-04-15,DT001,648,633,0.0,24.0,120
2025-04-15,CR001,706,681,0.0,24.0,118
2025-04-15,CV001,713,682,0.0,24.0,114
2025-04-15,DR001,620,594,0.0,24.0,129
2025-04-15,WL001,77,76,21.3,2.7,116
2025-04-16,EX001,658,647,0.0,24.0,120
2025-04-16,DT001,635,622,0.0,24.0,123
2025-04-16,CR001,763,729,0.0,24.0,110
2025-04-16,CV001,456,435,7.57,16.43,118
2025-04-16,DR001,671,642,0.0,24.0,126
2025-04-16,WL001,710,702,0.0,24.0,114
2025-04-17,EX001,642,631,0.0,24.0,128
2025-04-17,DT001,615,606,0.0,24.0,128
2025-04-17,CR001,680,675,0.0,24.0,118
2025-04-17,CV001,655,637,0.0,24.0,129
2025-04-17,DR001,754,739,0.0,24.0,110
2025-04-17,WL001,667,657,0.0,24.0,123
2025-04-18,EX001,691,677,0.0,24.0,119
2025-04-18,DT001,703,694,0.0,24.0,119
2025-04-18,CR001,635,614,0.0,24.0,124
2025-04-18,CV001,614,604,0.0,24.0,130
2025-04-18,DR001,650,626,0.0,24.0,128
2025-04-18,WL001,687,677,0.0,24.0,119
2025-04-19,EX001,621,612,0.0,24.0,129
2025-04-19,DT001,757,734,0.0,24.0,111
2025-04-19,CR001,714,692,0.0,24.0,111
2025-04-19,CV001,0,0,44.2,0.0,116
2025-04-19,DR001,656,642,0.0,24.0,123
2025-04-19,WL001,689,665,0.0,24.0,115
2025-04-20,EX001,693,677,0.0,24.0,119
2025-04-20,DT001,632,613,0.0,24.0,125
2025-04-20,CR001,614,607,0.0,24.0,127
2025-04-20,CV001,666,641,0.0,24.0,124
2025-04-20,DR001,700,686,0.0,24.0,119
2025-04-20,WL001,645,628,0.0,24.0,124
2025-04-21,EX001,730,723,0.0,24.0,110
2025-04-21,DT001,656,629,0.0,24.0,119
2025-04-21,CR001,656,631,0.0,24.0,125
2025-04-21,CV001,661,657,0.0,24.0,126
2025-04-21,DR001,631,624,0.0,24.0,129
2025-04-21,WL001,652,643,0.0,24.0,127
2025-04-22,EX001,735,721,0.0,24.0,114
2025-04-22,DT001,756,739,0.0,24.0,110
2025-04-22,CR001,645,627,0.0,24.0,125
2025-04-22,CV001,674,656,0.0,24.0,116
2025-04-22,DR001,368,354,11.41,12.59,119
2025-04-22,WL001,633,612,0.0,24.0,127
2025-04-23,EX001,644,613,0.0,24.0,125
2025-04-23,DT001,708,690,0.0,24.0,110
2025-04-23,CR001,655,650,0.0,24.0,122
2025-04-23,CV001,631,624,0.0,24.0,128
2025-04-23,DR001,738,728,0.0,24.0,111
2025-04-23,WL001,696,672,0.0,24.0,119
2025-04-24,EX001,741,713,0.0,24.0,113
2025-04-24,DT001,717,693,0.0,24.0,115
2025-04-24,CR001,671,639,0.0,24.0,116
2025-04-24,CV001,704,693,0.0,24.0,118
2025-04-24,DR001,636,604,0.0,24.0,123
2025-04-24,WL001,665,656,2.0,22.0,111
2025-04-25,EX001,669,644,0.0,24.0,118
2025-04-25,DT001,655,639,0.0,24.0,119
2025-04-25,CR001,604,589,0.0,24.0,130
2025-04-25,CV001,727,695,0.0,24.0,112
2025-04-25,DR001,662,657,0.0,24.0,118
2025-04-25,WL001,664,647,0.0,24.0,123
2025-04-26,EX001,752,727,0.0,24.0,110
2025-04-26,DT001,682,650,0.0,24.0,116
2025-04-26,CR001,673,660,0.0,24.0,122
2025-04-26,CV001,676,656,0.0,24.0,122
2025-04-26,DR001,0,0,28.17,0.0,120
2025-04-26,WL001,692,661,0.0,24.0,115
2025-04-27,EX001,657,649,0.0,24.0,125
2025-04-27,DT001,651,638,0.0,24.0,124
2025-04-27,CR001,598,589,0.0,24.0,130
2025-04-27,CV001,712,695,0.0,24.0,111
2025-04-27,DR001,671,640,0.0,24.0,119
2025-04-27,WL001,681,647,0.0,24.0,121
2025-04-28,EX001,602,577,0.0,24.0,130
2025-04-28,DT001,719,695,0.0,24.0,113
2025-04-28,CR001,756,734,0.0,24.0,110
2025-04-28,CV001,696,686,0.0,24.0,115
2025-04-28,DR001,686,665,0.0,24.0,118
2025-04-28,WL001,678,673,0.0,24.0,124
2025-04-29,EX001,645,613,0.0,24.0,130
2025-04-29,DT001,666,639,0.0,24.0,126
2025-04-29,CR001,628,607,0.0,24.0,129
2025-04-29,CV001,665,632,0.0,24.0,121
2025-04-29,DR001,656,631,0.0,24.0,123
2025-04-29,WL001,624,600,0.0,24.0,128
2025-04-30,EX001,713,695,0.0,24.0,114
2025-04-30,DT001,534,524,5.96,18.04,118
2025-04-30,CR001,664,641,0.0,24.0,121
2025-04-30,CV001,725,700,0.0,24.0,114
2025-04-30,DR001,647,625,0.0,24.0,123
2025-04-30,WL001,695,671,0.0,24.0,114
2025-05-01,EX001,605,596,4.29,19.71,111
2025-05-01,DT001,672,657,0.0,24.0,121
2025-05-01,CR001,658,625,0.0,24.0,125
2025-05-01,CV001,657,638,0.0,24.0,124
2025-05-01,DR001,708,700,0.0,24.0,117
2025-05-01,WL001,679,646,0.0,24.0,120
2025-05-02,EX001,625,594,0.0,24.0,130
2025-05-02,DT001,674,666,0.0,24.0,119
2025-05-02,CR001,703,681,0.0,24.0,115
2025-05-02,CV001,693,671,0.0,24.0,117
2025-05-02,DR001,691,673,0.0,24.0,115
2025-05-02,WL001,685,658,0.0,24.0,114
2025-05-03,EX001,678,661,0.0,24.0,117
2025-05-03,DT001,690,664,0.0,24.0,116
2025-05-03,CR001,682,666,0.0,24.0,119
2025-05-03,CV001,692,688,0.0,24.0,116
2025-05-03,DR001,725,694,0.0,24.0,116
2025-05-03,WL001,694,677,0.0,24.0,117
2025-05-04,EX001,648,626,0.0,24.0,124
2025-05-04,DT001,54,52,22.06,1.94,120
2025-05-04,CR001,639,631,0.0,24.0,122
2025-05-04,CV001,736,700,0.0,24.0,114
2025-05-04,DR001,694,661,0.0,24.0,115
2025-05-04,WL001,630,622,0.0,24.0,126
2025-05-05,EX001,657,636,0.0,24.0,124
2025-05-05,DT001,759,736,0.0,24.0,111
2025-05-05,CR001,706,672,0.0,24.0,110
2025-05-05,CV001,706,683,0.0,24.0,118
2025-05-05,DR001,658,646,0.0,24.0,128
2025-05-05,WL001,685,665,0.0,24.0,118
2025-05-06,EX001,612,593,0.0,24.0,128
2025-05-06,DT001,611,605,2.39,21.61,123
2025-05-06,CR001,680,650,0.0,24.0,122
2025-05-06,CV001,720,687,0.0,24.0,110
2025-05-06,DR001,684,650,0.0,24.0,115
2025-05-06,WL001,710,698,0.0,24.0,113
2025-05-07,EX001,636,607,0.0,24.0,124
2025-05-07,DT001,655,633,0.0,24.0,122
2025-05-07,CR001,649,631,0.0,24.0,125
2025-05-07,CV001,569,540,2.42,21.58,123
2025-05-07,DR001,673,655,0.0,24.0,119
2025-05-07,WL001,725,697,0.0,24.0,112
2025-05-08,EX001,623,610,0.0,24.0,129
2025-05-08,DT001,678,669,0.0,24.0,120
2025-05-08,CR001,699,674,0.0,24.0,114
2025-05-08,CV001,746,715,0.0,24.0,111
2025-05-08,DR001,665,654,0.0,24.0,124
2025-05-08,WL001,641,628,0.0,24.0,124
2025-05-09,EX001,0,0,36.91,0.0,123
2025-05-09,DT001,661,644,0.0,24.0,125
2025-05-09,CR001,730,721,0.0,24.0,112
2025-05-09,CV001,750,737,0.0,24.0,112
2025-05-09,DR001,733,715,0.0,24.0,112
2025-05-09,WL001,690,675,0.0,24.0,115
2025-05-10,EX001,686,661,0.0,24.0,119
2025-05-10,DT001,732,700,0.0,24.0,110
2025-05-10,CR001,704,673,0.0,24.0,119
2025-05-10,CV001,691,670,0.0,24.0,119
2025-05-10,DR001,692,683,0.0,24.0,115
2025-05-10,WL001,637,619,0.0,24.0,130
2025-05-11,EX001,657,630,0.0,24.0,124
2025-05-11,DT001,677,670,0.0,24.0,119
2025-05-11,CR001,676,656,0.0,24.0,121
2025-05-11,CV001,706,695,0.0,24.0,111
2025-05-11,DR001,0,0,38.71,0.0,127
2025-05-11,WL001,656,637,0.0,24.0,128
2025-05-12,EX001,641,621,0.0,24.0,126
2025-05-12,DT001,688,682,0.0,24.0,116
2025-05-12,CR001,644,613,0.0,24.0,128
2025-05-12,CV001,664,648,0.0,24.0,126
2025-05-12,DR001,78,75,20.95,3.05,126
2025-05-12,WL001,726,714,0.0,24.0,110
2025-05-13,EX001,656,638,0.0,24.0,128
2025-05-13,DT001,661,652,0.0,24.0,124
2025-05-13,CR001,655,623,0.0,24.0,120
2025-05-13,CV001,708,694,0.0,24.0,119
2025-05-13,DR001,707,689,0.0,24.0,110
2025-05-13,WL001,659,642,0.0,24.0,127
2025-05-14,EX001,663,656,0.0,24.0,122
2025-05-14,DT001,741,704,0.0,24.0,110
2025-05-14,CR001,507,482,4.42,19.58,125
2025-05-14,CV001,610,587,0.0,24.0,130
2025-05-14,DR001,652,630,0.0,24.0,123
2025-05-14,WL001,623,596,0.0,24.0,127
2025-05-15,EX001,654,636,0.0,24.0,124
2025-05-15,DT001,654,647,0.0,24.0,126
2025-05-15,CR001,636,629,0.0,24.0,125
2025-05-15,CV001,621,592,0.0,24.0,129
2025-05-15,DR001,0,0,27.09,0.0,113
2025-05-15,WL001,657,632,0.0,24.0,122
2025-05-16,EX001,719,712,0.0,24.0,116
2025-05-16,DT001,614,606,0.0,24.0,128
2025-05-16,CR001,645,636,0.0,24.0,129
2025-05-16,CV001,664,633,0.0,24.0,119
2025-05-16,DR001,633,605,0.0,24.0,129
2025-05-16,WL001,709,697,0.0,24.0,116
2025-05-17,EX001,674,645,0.0,24.0,121
2025-05-17,DT001,759,729,0.0,24.0,110
2025-05-17,CR001,628,617,0.0,24.0,129
2025-05-17,CV001,674,645,0.0,24.0,123
2025-05-17,DR001,713,695,0.0,24.0,112
2025-05-17,WL001,630,614,0.0,24.0,125
2025-05-18,EX001,720,699,0.0,24.0,114
2025-05-18,DT001,622,595,0.0,24.0,125
2025-05-18,CR001,625,618,0.0,24.0,129
2025-05-18,CV001,645,620,0.0,24.0,126
2025-05-18,DR001,0,0,42.13,0.0,118
2025-05-18,WL001,657,649,0.0,24.0,126
2025-05-19,EX001,742,732,0.0,24.0,114
2025-05-19,DT001,722,708,0.0,24.0,111
2025-05-19,CR001,733,724,0.0,24.0,110
2025-05-19,CV001,639,621,0.0,24.0,122
2025-05-19,DR001,635,612,0.0,24.0,123
2025-05-19,WL001,691,672,0.0,24.0,122
2025-05-20,EX001,654,645,0.0,24.0,127
2025-05-20,DT001,616,599,0.0,24.0,127
2025-05-20,CR001,635,619,0.0,24.0,130
2025-05-20,CV001,661,630,0.0,24.0,119
2025-05-20,DR001,680,674,0.0,24.0,120
2025-05-20,WL001,715,696,0.0,24.0,113
2025-05-21,EX001,667,657,0.0,24.0,120
2025-05-21,DT001,536,519,5.47,18.53,118
2025-05-21,CR001,724,714,0.0,24.0,110
2025-05-21,CV001,686,668,0.0,24.0,118
2025-05-21,DR001,648,621,0.0,24.0,129
2025-05-21,WL001,719,707,0.0,24.0,111
2025-05-22,EX001,642,625,0.0,24.0,124
2025-05-22,DT001,695,688,0.0,24.0,120
2025-05-22,CR001,645,633,0.0,24.0,123
2025-05-22,CV001,693,666,0.0,24.0,117
2025-05-22,DR001,693,680,0.0,24.0,119
2025-05-22,WL001,631,622,0.0,24.0,125
2025-05-23,EX001,601,572,0.0,24.0,130
2025-05-23,DT001,534,512,4.0,20.0,129
2025-05-23,CR001,733,728,0.0,24.0,112
2025-05-23,CV001,645,633,0.0,24.0,126
2025-05-23,DR001,635,622,0.0,24.0,125
2025-05-23,WL001,669,646,0.0,24.0,123
2025-05-24,EX001,656,631,0.0,24.0,120
2025-05-24,DT001,668,643,0.0,24.0,123
2025-05-24,CR001,659,638,0.0,24.0,121
2025-05-24,CV001,727,698,0.0,24.0,110
2025-05-24,DR001,655,629,0.0,24.0,125
2025-05-24,WL001,670,648,0.0,24.0,116
2025-05-25,EX001,731,702,0.0,24.0,112
2025-05-25,DT001,728,692,0.0,24.0,110
2025-05-25,CR001,717,685,0.0,24.0,114
2025-05-25,CV001,679,669,0.0,24.0,118
2025-05-25,DR001,655,641,0.0,24.0,129
2025-05-25,WL001,691,665,0.0,24.0,117
2025-05-26,EX001,710,699,0.0,24.0,112
2025-05-26,DT001,659,630,0.0,24.0,124
2025-05-26,CR001,672,654,0.0,24.0,121
2025-05-26,CV001,667,637,0.0,24.0,124
2025-05-26,DR001,639,612,0.0,24.0,130
2025-05-26,WL001,678,650,0.0,24.0,121
2025-05-27,EX001,650,624,0.0,24.0,124
2025-05-27,DT001,626,618,0.0,24.0,129
2025-05-27,CR001,691,685,0.0,24.0,115
2025-05-27,CV001,723,703,0.0,24.0,117
2025-05-27,DR001,695,678,0.0,24.0,119
2025-05-27,WL001,641,635,0.0,24.0,122
2025-05-28,EX001,711,685,0.0,24.0,118
2025-05-28,DT001,659,655,0.0,24.0,122
2025-05-28,CR001,635,628,0.0,24.0,127
2025-05-28,CV001,658,646,0.0,24.0,123
2025-05-28,DR001,613,603,0.0,24.0,127
2025-05-28,WL001,730,699,0.0,24.0,111
2025-05-29,EX001,652,632,0.0,24.0,127
2025-05-29,DT001,658,643,0.0,24.0,122
2025-05-29,CR001,707,698,0.0,24.0,114
2025-05-29,CV001,626,611,0.0,24.0,127
2025-05-29,DR001,661,650,0.0,24.0,123
2025-05-29,WL001,739,728,0.0,24.0,113
2025-05-30,EX001,640,612,0.0,24.0,125
2025-05-30,DT001,647,634,0.0,24.0,123
2025-05-30,CR001,695,679,0.0,24.0,112
2025-05-30,CV001,672,649,0.0,24.0,122
2025-05-30,DR001,728,693,0.0,24.0,110
2025-05-30,WL001,701,669,0.0,24.0,117
2025-05-31,EX001,630,603,0.0,24.0,130
2025-05-31,DT001,649,642,0.0,24.0,124
2025-05-31,CR001,628,599,0.0,24.0,129
2025-05-31,CV001,677,659,0.0,24.0,120
2025-05-31,DR001,606,597,0.0,24.0,130
2025-05-31,WL001,641,614,0.0,24.0,126
2025-06-01,EX001,443,429,7.96,16.04,120
2025-06-01,DT001,698,668,0.0,24.0,119
2025-06-01,CR001,633,612,0.0,24.0,125
2025-06-01,CV001,707,698,0.0,24.0,112
2025-06-01,DR001,634,628,0.0,24.0,126
2025-06-01,WL001,650,637,0.0,24.0,120
2025-06-02,EX001,707,698,0.0,24.0,114
2025-06-02,DT001,675,668,0.0,24.0,124
2025-06-02,CR001,667,648,0.0,24.0,119
2025-06-02,CV001,708,696,0.0,24.0,113
2025-06-02,DR001,766,743,0.0,24.0,110
2025-06-02,WL001,670,659,0.0,24.0,120
2025-06-03,EX001,679,668,0.0,24.0,121
2025-06-03,DT001,666,659,0.0,24.0,119
2025-06-03,CR001,731,696,0.0,24.0,111
2025-06-03,CV001,603,588,0.0,24.0,129
2025-06-03,DR001,729,713,0.0,24.0,113
2025-06-03,WL001,654,645,0.0,24.0,129
2025-06-04,EX001,621,612,0.0,24.0,127
2025-06-04,DT001,741,716,0.0,24.0,112
2025-06-04,CR001,672,651,0.0,24.0,122
2025-06-04,CV001,703,683,0.0,24.0,120
2025-06-04,DR001,618,594,0.0,24.0,129
2025-06-04,WL001,745,725,0.0,24.0,111
2025-06-05,EX001,722,688,0.0,24.0,111
2025-06-05,DT001,686,665,0.0,24.0,115
2025-06-05,CR001,622,615,0.0,24.0,128
2025-06-05,CV001,707,691,0.0,24.0,117
2025-06-05,DR001,649,644,0.0,24.0,122
2025-06-05,WL001,673,664,0.0,24.0,123
2025-06-06,EX001,701,676,0.0,24.0,120
2025-06-06,DT001,696,669,0.0,24.0,121
2025-06-06,CR001,739,730,0.0,24.0,111
2025-06-06,CV001,677,653,0.0,24.0,124
2025-06-06,DR001,611,592,0.0,24.0,130
2025-06-06,WL001,693,665,0.0,24.0,120
2025-06-07,EX001,688,664,0.0,24.0,119
2025-06-07,DT001,659,626,0.0,24.0,125
2025-06-07,CR001,705,680,0.0,24.0,117
2025-06-07,CV001,625,603,0.0,24.0,126
2025-06-07,DR001,668,655,0.0,24.0,120
2025-06-07,WL001,699,679,0.0,24.0,116
2025-06-08,EX001,666,651,0.0,24.0,121
2025-06-08,DT001,689,681,0.0,24.0,118
2025-06-08,CR001,643,626,0.0,24.0,122
2025-06-08,CV001,743,710,0.0,24.0,111
2025-06-08,DR001,679,645,0.0,24.0,119
2025-06-08,WL001,696,666,0.0,24.0,115
2025-06-09,EX001,568,560,2.49,21.51,128
2025-06-09,DT001,643,628,0.0,24.0,124
2025-06-09,CR001,712,693,0.0,24.0,115
2025-06-09,CV001,744,711,0.0,24.0,113
2025-06-09,DR001,635,630,0.0,24.0,125
2025-06-09,WL001,673,659,0.0,24.0,125
2025-06-10,EX001,706,674,0.0,24.0,111
2025-06-10,DT001,344,333,11.44,12.56,128
2025-06-10,CR001,708,672,0.0,24.0,111
2025-06-10,CV001,689,660,0.0,24.0,113
2025-06-10,DR001,662,640,0.0,24.0,121
2025-06-10,WL001,658,652,0.0,24.0,121
2025-06-11,EX001,641,623,0.0,24.0,125
2025-06-11,DT001,670,649,0.0,24.0,122
2025-06-11,CR001,573,557,3.49,20.51,125
2025-06-11,CV001,688,671,0.0,24.0,120
2025-06-11,DR001,668,650,0.0,24.0,125
2025-06-11,WL001,727,703,0.0,24.0,116
2025-06-12,EX001,658,650,0.0,24.0,120
2025-06-12,DT001,664,646,0.0,24.0,119
2025-06-12,CR001,703,697,0.0,24.0,114
2025-06-12,CV001,666,640,0.0,24.0,122
2025-06-12,DR001,699,690,0.0,24.0,112
2025-06-12,WL001,713,703,0.0,24.0,118
2025-06-13,EX001,743,728,0.0,24.0,112
2025-06-13,DT001,662,654,0.0,24.0,124
2025-06-13,CR001,0,0,42.27,0.0,111
2025-06-13,CV001,708,673,0.0,24.0,110
2025-06-13,DR001,657,638,0.0,24.0,125
2025-06-13,WL001,706,685,0.0,24.0,113
2025-06-14,EX001,719,695,0.0,24.0,110
2025-06-14,DT001,676,672,0.0,24.0,117
2025-06-14,CR001,653,645,0.0,24.0,124
2025-06-14,CV001,650,630,0.0,24.0,120
2025-06-14,DR001,620,609,0.0,24.0,126
2025-06-14,WL001,177,168,18.16,5.84,111
2025-06-15,EX001,641,624,0.0,24.0,129
2025-06-15,DT001,695,664,0.0,24.0,114
2025-06-15,CR001,637,609,0.0,24.0,122
2025-06-15,CV001,755,739,0.0,24.0,111
2025-06-15,DR001,732,719,0.0,24.0,113
2025-06-15,WL001,664,653,0.0,24.0,118
2025-06-16,EX001,623,604,0.0,24.0,129
2025-06-16,DT001,701,687,0.0,24.0,117
2025-06-16,CR001,624,601,0.0,24.0,125
2025-06-16,CV001,680,656,0.0,24.0,116
2025-06-16,DR001,699,694,0.0,24.0,119
2025-06-16,WL001,754,716,0.0,24.0,112
2025-06-17,EX001,645,638,0.0,24.0,121
2025-06-17,DT001,641,612,0.0,24.0,128
2025-06-17,CR001,646,636,0.0,24.0,126
2025-06-17,CV001,638,614,0.0,24.0,130
2025-06-17,DR001,729,718,0.0,24.0,113
2025-06-17,WL001,683,649,0.0,24.0,114
2025-06-18,EX001,715,702,0.0,24.0,118
2025-06-18,DT001,652,625,0.0,24.0,125
2025-06-18,CR001,704,691,0.0,24.0,118
2025-06-18,CV001,321,311,13.9,10.1,110
2025-06-18,DR001,692,671,0.0,24.0,116
2025-06-18,WL001,741,708,0.0,24.0,114
2025-06-19,EX001,714,687,0.0,24.0,117
2025-06-19,DT001,661,631,0.0,24.0,120
2025-06-19,CR001,0,0,37.89,0.0,116
2025-06-19,CV001,710,696,0.0,24.0,111
2025-06-19,DR001,745,726,0.0,24.0,111
2025-06-19,WL001,764,750,0.0,24.0,110
2025-06-20,EX001,646,634,0.0,24.0,127
2025-06-20,DT001,693,659,0.0,24.0,115
2025-06-20,CR001,493,468,7.11,16.89,120
2025-06-20,CV001,717,704,0.0,24.0,113
2025-06-20,DR001,739,722,0.0,24.0,112
2025-06-20,WL001,754,735,0.0,24.0,110
2025-06-21,EX001,665,660,0.0,24.0,123
2025-06-21,DT001,720,699,0.0,24.0,115
2025-06-21,CR001,724,692,0.0,24.0,110
2025-06-21,CV001,677,658,0.0,24.0,121
2025-06-21,DR001,592,585,3.57,20.43,112
2025-06-21,WL001,733,717,0.0,24.0,113
2025-06-22,EX001,608,578,0.0,24.0,130
2025-06-22,DT001,686,677,0.0,24.0,123
2025-06-22,CR001,54,51,22.01,1.99,124
2025-06-22,CV001,665,645,0.0,24.0,118
2025-06-22,DR001,680,670,0.0,24.0,117
2025-06-22,WL001,653,624,0.0,24.0,122
2025-06-23,EX001,641,619,0.0,24.0,124
2025-06-23,DT001,696,670,0.0,24.0,113
2025-06-23,CR001,680,654,0.0,24.0,115
2025-06-23,CV001,645,634,0.0,24.0,128
2025-06-23,DR001,632,615,0.0,24.0,123
2025-06-23,WL001,0,0,32.28,0.0,129
2025-06-24,EX001,654,627,0.0,24.0,129
2025-06-24,DT001,742,719,0.0,24.0,111
2025-06-24,CR001,0,0,32.43,0.0,110
2025-06-24,CV001,668,663,0.0,24.0,125
2025-06-24,DR001,605,596,0.0,24.0,129
2025-06-24,WL001,704,681,0.0,24.0,118
2025-06-25,EX001,654,637,0.0,24.0,122
2025-06-25,DT001,473,462,7.09,16.91,117
2025-06-25,CR001,663,653,0.0,24.0,121
2025-06-25,CV001,633,610,0.0,24.0,129
2025-06-25,DR001,744,709,0.0,24.0,113
2025-06-25,WL001,655,641,0.0,24.0,119
2025-06-26,EX001,656,641,0.0,24.0,126
2025-06-26,DT001,687,666,0.0,24.0,116
2025-06-26,CR001,622,594,0.0,24.0,128
2025-06-26,CV001,731,717,0.0,24.0,115
2025-06-26,DR001,625,621,0.0,24.0,130
2025-06-26,WL001,747,728,0.0,24.0,111
2025-06-27,EX001,535,526,5.99,18.01,118
2025-06-27,DT001,629,623,0.0,24.0,130
2025-06-27,CR001,654,645,0.0,24.0,127
2025-06-27,CV001,637,606,0.0,24.0,123
2025-06-27,DR001,669,637,0.0,24.0,119
2025-06-27,WL001,642,611,0.0,24.0,130
2025-06-28,EX001,685,668,0.0,24.0,117
2025-06-28,DT001,708,695,0.0,24.0,119
2025-06-28,CR001,706,701,0.0,24.0,117
2025-06-28,CV001,750,725,0.0,24.0,111
2025-06-28,DR001,689,655,0.0,24.0,118
2025-06-28,WL001,10,9,23.61,0.39,127
2025-06-29,EX001,730,714,0.0,24.0,112
2025-06-29,DT001,743,718,0.0,24.0,112
2025-06-29,CR001,641,622,0.0,24.0,124
2025-06-29,CV001,678,673,0.0,24.0,119
2025-06-29,DR001,702,675,0.0,24.0,119
2025-06-29,WL001,655,625,0.0,24.0,125
2025-06-30,EX001,692,661,0.0,24.0,119
2025-06-30,DT001,708,690,0.0,24.0,119
2025-06-30,CR001,628,621,0.0,24.0,124
2025-06-30,CV001,656,625,0.0,24.0,123
2025-06-30,DR001,666,655,0.0,24.0,118
2025-06-30,WL001,709,701,0.0,24.0,111
2025-07-01,EX001,750,718,0.0,24.0,112
2025-07-01,DT001,626,594,0.0,24.0,130
2025-07-01,CR001,661,643,0.0,24.0,124
2025-07-01,CV001,655,631,0.0,24.0,127
2025-07-01,DR001,691,670,0.0,24.0,116
2025-07-01,WL001,709,681,0.0,24.0,114
2025-07-02,EX001,656,629,0.0,24.0,125
2025-07-02,DT001,681,657,0.0,24.0,116
2025-07-02,CR001,698,675,0.0,24.0,112
2025-07-02,CV001,644,615,0.0,24.0,127
2025-07-02,DR001,602,590,0.0,24.0,130
2025-07-02,WL001,630,604,0.0,24.0,124
2025-07-03,EX001,668,659,0.0,24.0,122
2025-07-03,DT001,739,733,0.0,24.0,110
2025-07-03,CR001,608,581,0.0,24.0,128
2025-07-03,CV001,694,669,0.0,24.0,113
2025-07-03,DR001,623,614,0.0,24.0,125
2025-07-03,WL001,726,696,0.0,24.0,113
2025-07-04,EX001,666,660,0.0,24.0,123
2025-07-04,DT001,707,696,0.0,24.0,111
2025-07-04,CR001,643,638,0.0,24.0,130
2025-07-04,CV001,694,660,0.0,24.0,114
2025-07-04,DR001,743,710,0.0,24.0,111
2025-07-04,WL001,705,684,0.0,24.0,115
2025-07-05,EX001,722,709,0.0,24.0,110
2025-07-05,DT001,707,673,0.0,24.0,110
2025-07-05,CR001,691,670,0.0,24.0,114
2025-07-05,CV001,672,650,0.0,24.0,118
2025-07-05,DR001,710,693,0.0,24.0,115
2025-07-05,WL001,681,655,0.0,24.0,123
2025-07-06,EX001,708,679,0.0,24.0,112
2025-07-06,DT001,695,682,0.0,24.0,119
2025-07-06,CR001,651,623,0.0,24.0,126
2025-07-06,CV001,657,651,0.0,24.0,124
2025-07-06,DR001,717,686,0.0,24.0,112
2025-07-06,WL001,668,648,0.0,24.0,120
2025-07-07,EX001,623,596,0.0,24.0,130
2025-07-07,DT001,656,626,0.0,24.0,125
2025-07-07,CR001,675,661,0.0,24.0,117
2025-07-07,CV001,637,625,0.0,24.0,126
2025-07-07,DR001,675,653,0.0,24.0,125
2025-07-07,WL001,720,700,0.0,24.0,111
2025-07-08,EX001,724,690,0.0,24.0,111
2025-07-08,DT001,718,692,0.0,24.0,112
2025-07-08,CR001,655,645,0.0,24.0,123
2025-07-08,CV001,660,630,0.0,24.0,120
2025-07-08,DR001,711,697,0.0,24.0,115
2025-07-08,WL001,667,656,0.0,24.0,122
2025-07-09,EX001,720,716,0.0,24.0,115
2025-07-09,DT001,720,690,0.0,24.0,111
2025-07-09,CR001,700,694,0.0,24.0,115
2025-07-09,CV001,618,593,0.0,24.0,129
2025-07-09,DR001,484,476,6.23,17.77,126
2025-07-09,WL001,639,612,0.0,24.0,123
2025-07-10,EX001,755,730,0.0,24.0,111
2025-07-10,DT001,632,626,0.0,24.0,124
2025-07-10,CR001,648,644,0.0,24.0,123
2025-07-10,CV001,609,591,0.0,24.0,129
